run_id,wtime,pss,pss_zscore,label,pred_zscore,anomaly_type,flag_type
normal_mem_04,134,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,136,206265,1.2707725275247943,0,0,mem_normal_heavy,TN
normal_mem_04,138,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,140,206262,1.2707299669016845,0,0,mem_normal_heavy,TN
normal_mem_04,142,206261,1.2707157800273146,0,0,mem_normal_heavy,TN
normal_mem_04,144,206261,1.2707157800273146,0,0,mem_normal_heavy,TN
normal_mem_04,146,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,148,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,150,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,152,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,154,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,156,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,158,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,160,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,162,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
